RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,사당동,10700,,,,단독다가구,122.0,258.75,180280,20250410,1993,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,126.0,161.02,196747,20250411,2020,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,116.0,182.42,148694,20250411,1991,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,89.0,97.22,123025,20250412,1974,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,126.0,188.94,225000,20250412,1987,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,159.0,248.46,223155,20250412,1995,,,직거래,
2025,동작구,본동,10400,,,,단독다가구,141.0,256.52,178000,20250416,2006,,,중개거래,서울 동작구
2025,동작구,본동,10400,,,,단독다가구,140.0,299.73,382100,20250417,1992,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,118.0,199.77,139700,20250418,1976,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,112.0,187.98,200000,20250420,1992,,,중개거래,"서울 동작구, 서울 성동구"
2025,동작구,본동,10400,,,,단독다가구,26.0,51.9,54000,20250421,1971,,,직거래,
2025,동작구,본동,10400,,,,단독다가구,139.0,299.96,379050,20250421,1984,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,88.0,162.0,135000,20250422,1994,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,132.0,193.03,240000,20250422,1992,,,중개거래,서울 동작구
2025,동작구,본동,10400,,,,단독다가구,80.0,187.4,210628,20250423,1992,,,직거래,
2025,동작구,본동,10400,,,,단독다가구,102.0,38.28,260000,20250423,1961,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,159.0,270.27,250000,20250426,1992,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,92.0,104.46,202000,20250426,1968,,,중개거래,"서울 도봉구, 서울 동작구"
2025,동작구,노량진동,10100,,,,단독다가구,73.0,119.46,170000,20250427,1994,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,99.0,135.36,190000,20250428,2006,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,145.0,206.46,275000,20250429,1989,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,76.0,109.62,178000,20250430,1991,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,149.0,238.14,213203,20250430,1990,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,155.0,297.26,220000,20250501,2021,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,119.0,263.97,180139,20250501,1995,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,139.0,262.4,234449,20250501,1990,,,직거래,
