_prptDivCd,_pvctTrgtYn,alcYn,apslEvlAmt,apslPrcCtrsLowstBidRto,batcBidYn,bidDivCd,bidDivNm,bidMthodCd,bidMthodNm,bidPrgnNft,bldSqms,cltrBidBgngDt,cltrBidEndDt,cltrMngNo,cltrStatMngCd,cltrUsgLclsCtgrId,cltrUsgLclsCtgrNm,cltrUsgMclsCtgrId,cltrUsgMclsCtgrNm,cltrUsgSclsCtgrId,cltrUsgSclsCtgrNm,collbBidPsblYn,cptnMthodCd,cptnMthodNm,crtnYn,dspsMthodCd,dspsMthodNm,dtbtRqrEdtmCont,eltrGrprUseYn,evcRsbyTrgtCont,feeRate,frstBidPrc,frstCtrsLowstBidPrcRto,landSqms,lctnEmdNm,lctnSdnm,lctnSggnm,lowstBidPrcIndctCont,ltnoPnu,mdfcnDt,onbidCltrNm,onbidCltrno,onbidPbancNo,orgNm,pbctCdtnNo,pbctNo,pbctNsq,pbctStatCd,pbctStatNm,pbctsn,prptDivCd,prptDivNm,pvctTrgtYn,rdnmPnu,rentMthodNm,rentPerdCont,rqstOrgNm,subtBidPsblYn,thnlImgUrlAdr,totalamtUnpcDivCd,totalamtUnpcDivNm,twtmGthrBidPsblYn,usbdNft
0005,N,N,473000000,,N,0001,전자입찰,0001,최고가방식,,36.25,202608201000,202608201600,2026-0700-038207,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,301600000,1153010700003700007,20260720155350,서울특별시 구로구 개봉동 370-7 제101동 제5층 제501호 도시형생활주택,2037967,896463,우리자산신탁 주식회사,6096332,10081411,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049371&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,497000000,,N,0001,전자입찰,0001,최고가방식,,43.17,202608201000,202608201600,2026-0700-038210,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,317000000,1153010700003700007,20260720155350,서울특별시 구로구 개봉동 370-7 제102동 제3층 제302호 도시형생활주택,2037973,896463,우리자산신탁 주식회사,6096333,10081411,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049470&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,514000000,,N,0001,전자입찰,0001,최고가방식,,44.7,202608201000,202608201600,2026-0700-038215,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,327700000,1153010700003700007,20260720155350,서울특별시 구로구 개봉동 370-7 제102동 제5층 제502호 도시형생활주택,2037981,896463,우리자산신탁 주식회사,6096334,10081411,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049474&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,441000000,,N,0001,전자입찰,0001,최고가방식,,33.79,202608201000,202608201600,2026-0700-038217,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,281300000,1153010700003700007,20260720155350,서울특별시 구로구 개봉동 370-7 제103동 제4층 제402호 도시형생활주택,2037987,896463,우리자산신탁 주식회사,6096331,10081411,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049476&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,553000000,,N,0001,전자입찰,0001,최고가방식,,48.06,202608201000,202608201600,2026-0700-038407,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,352700000,1153010700003700007,20260720152348,서울특별시 구로구 개봉동 370-7 제102동 제2층 제201호 도시형생활주택,2038323,896553,우리자산신탁 주식회사,6096887,10081714,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049913&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,514000000,,N,0001,전자입찰,0001,최고가방식,,44.7,202608201000,202608201600,2026-0700-038409,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,327700000,1153010700003700007,20260720152348,서울특별시 구로구 개봉동 370-7 제102동 제4층 제402호 도시형생활주택,2038326,896553,우리자산신탁 주식회사,6096886,10081714,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049885&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,594000000,,N,0001,전자입찰,0001,최고가방식,,45.52,202608201000,202608201600,2026-0700-038412,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,378800000,1153010700003700007,20260720152348,서울특별시 구로구 개봉동 370-7 제102동 제6층 제601호 도시형생활주택,2038329,896553,우리자산신탁 주식회사,6096885,10081714,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049918&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,723000000,,N,0001,전자입찰,0001,최고가방식,,55.42,202608201000,202608201600,2026-0700-038413,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,461100000,1153010700003700007,20260720152348,서울특별시 구로구 개봉동 370-7 제103동 제6층 제602호 도시형생활주택,2038330,896553,우리자산신탁 주식회사,6096884,10081714,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17049919&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,445000000,,N,0001,전자입찰,0001,최고가방식,,34.09,202608201000,202608201600,2026-0700-038454,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,283900000,1153010700003700007,20260720173720,서울특별시 구로구 개봉동 370-7 제103동 제3층 제303호 도시형생활주택,2038382,896595,우리자산신탁 주식회사,6097147,10081828,7,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17050022&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,553000000,,N,0001,전자입찰,0001,최고가방식,,48.06,202608201000,202608201600,2026-0700-039318,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,391900000,1153010700003700007,20260724135105,서울특별시 구로구 개봉동 370-7 102동 제3층 제301호 도시형생활주택,2040071,897497,우리자산신탁 주식회사,6110468,10083594,6,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17054882&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,441000000,,N,0001,전자입찰,0001,최고가방식,,48.06,202608201000,202608201600,2026-0700-039371,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,312500000,1153010700003700007,20260724135105,서울특별시 구로구 개봉동 370-7 제103동 제2층 제202호 도시형생활주택,2040144,897499,우리자산신탁 주식회사,6110484,10083605,6,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17054957&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,441000000,,N,0001,전자입찰,0001,최고가방식,,48.06,202608201000,202608201600,2026-0700-039373,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,개봉동,서울특별시,구로구,312500000,1153010700003700007,20260724135105,서울특별시 구로구 개봉동 370-7 제103동 제3층 제302호 도시형생활주택,2040146,897499,우리자산신탁 주식회사,6110485,10083605,6,0001,입찰준비중,,0005,기타일반재산,N,1153041480540100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17054959&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,205000000,,N,0001,전자입찰,0001,최고가방식,,35.91,202608201000,202608201300,2026-0700-040899,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,쌍문동,서울특별시,도봉구,46897425,1132010500005320003,20260728134542,서울특별시 도봉구 쌍문동 532-3 402호 도시형생활주택,2042360,898174,교보자산신탁(주),6116255,10085123,15,0001,입찰준비중,,0005,기타일반재산,N,1132041272360100004200042,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17057807&atchSn=1&hashCrpsNo=JGAJHADJCIGGFBLLLPCIDEIMJBGIGHBNDGOHBBHNKBINLPMAJJEEAODNJBGGKOOA&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,889000000,,N,0001,전자입찰,0001,최고가방식,,29.748,202608190900,202608191800,2026-0700-037180,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,686800000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 107호,2035544,895657,신영부동산신탁(주),6092025,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046102&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,889000000,,N,0001,전자입찰,0001,최고가방식,,29.748,202608190900,202608191800,2026-0700-037182,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,686800000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 108호,2035554,895657,신영부동산신탁(주),6092026,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046107&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,876000000,,N,0001,전자입찰,0001,최고가방식,,28.44,202608190900,202608191800,2026-0700-037183,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,676700000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 112호,2035558,895657,신영부동산신탁(주),6092027,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046109&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,876000000,,N,0001,전자입찰,0001,최고가방식,,28.44,202608190900,202608191800,2026-0700-037185,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,676700000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 113호,2035564,895657,신영부동산신탁(주),6092028,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046568&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,876000000,,N,0001,전자입찰,0001,최고가방식,,28.44,202608190900,202608191800,2026-0700-037187,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,676700000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 114호,2035566,895657,신영부동산신탁(주),6092029,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046570&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,876000000,,N,0001,전자입찰,0001,최고가방식,,28.44,202608190900,202608191800,2026-0700-037191,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,676700000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 115호,2035575,895657,신영부동산신탁(주),6092030,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046575&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,1210000000,,N,0001,전자입찰,0001,최고가방식,,106.109,202608190900,202608191800,2026-0700-037193,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,934800000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 207호,2035580,895657,신영부동산신탁(주),6092031,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046118&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,331000000,,N,0001,전자입찰,0001,최고가방식,,26.07,202608190900,202608191800,2026-0700-037196,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,255900000,,20260710154546,서울특별시 송파구 거여동 605 근린생활시설 208호,2035584,895657,신영부동산신탁(주),6092032,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046582&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,361000000,,N,0001,전자입찰,0001,최고가방식,,28.44,202608190900,202608191800,2026-0700-037204,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,279000000,,20260710154547,서울특별시 송파구 거여동 605 근린생활시설 209호,2035599,895657,신영부동산신탁(주),6092033,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046587&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,361000000,,N,0001,전자입찰,0001,최고가방식,,28.44,202608190900,202608191800,2026-0700-037211,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,거여동,서울특별시,송파구,279000000,,20260710154547,서울특별시 송파구 거여동 605 근린생활시설 210호,2035613,895657,신영부동산신탁(주),6092034,10079725,5,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17046595&atchSn=1&hashCrpsNo=NEFCHEOONMLGIEPGAEBPJBGFAIEJHBODLLAAJADPGLFEKKFGOFHOKOMBHJPGEMDP&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,205000000,,N,0001,전자입찰,0001,최고가방식,,35.91,202608191400,202608191700,2026-0700-040899,0002,10000,부동산,10200,주거용건물,10208,도시형생활주택,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,쌍문동,서울특별시,도봉구,52108249,1132010500005320003,20260728134542,서울특별시 도봉구 쌍문동 532-3 402호 도시형생활주택,2042360,898174,교보자산신탁(주),6116254,10085122,14,0001,입찰준비중,,0005,기타일반재산,N,1132041272360100004200042,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17057807&atchSn=1&hashCrpsNo=JGAJHADJCIGGFBLLLPCIDEIMJBGIGHBNDGOHBBHNKBINLPMAJJEEAODNJBGGKOOA&downloadImageKind=THNL_NM,0001,총액,N,0
0005,N,N,,,N,0001,전자입찰,0001,최고가방식,,41.98,202608191000,202608191600,2023-0600-034794,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,서초동,서울특별시,서초구,394800000,,20260727175701,서울특별시 서초구 서초동 1498-5 근린생활시설 114호,1684626,897740,주식회사 무궁화신탁,6115890,10084992,9,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14008905&atchSn=1&hashCrpsNo=NMBFENJKJDOAJAEADELOPEJMMDCNOKGAINGNPHJGIHNLHNPAMBFKCHMHKCMAEEMG&downloadImageKind=THNL_NM,0001,총액,N,10
0005,N,N,,,N,0001,전자입찰,0001,최고가방식,,41.98,202608191000,202608191600,2023-0600-034795,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,서초동,서울특별시,서초구,369100000,,20260727175701,서울특별시 서초구 서초동 1498-5 근린생활시설 115호,1684627,897740,주식회사 무궁화신탁,6115891,10084992,9,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14008906&atchSn=1&hashCrpsNo=NMBFENJKJDOAJAEADELOPEJMMDCNOKGAINGNPHJGIHNLHNPAMBFKCHMHKCMAEEMG&downloadImageKind=THNL_NM,0001,총액,N,10
0005,N,N,953000000,,N,0001,전자입찰,0001,최고가방식,,218.45,202608191000,202608191600,2024-1200-089584,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,면목동,서울특별시,중랑구,1060700000,1126010100015220000,20260618082954,서울특별시 중랑구 면목동 1522 외 1 면목두산아파트 제상가1동 제108호 외 7호실 근린생활시설,1840740,891802,주식회사 무궁화신탁,6037726,10070693,8,0001,입찰준비중,,0005,기타일반재산,N,1126041182040100006300000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=15648089&atchSn=1&hashCrpsNo=CLCPFDNCJDNNEOPEKHHAPMBLNIFMMEPPEEOOMKIAOABINJLDHEDEPPMGNMLPLKCC&downloadImageKind=THNL_NM,0001,총액,N,11
0005,N,N,667000000,,N,0001,전자입찰,0001,최고가방식,,59.59,202608191000,202608191600,2026-0700-036405,0002,10000,부동산,10200,주거용건물,10206,다세대주택,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,암사동,서울특별시,강동구,541500000,,20260709182307,서울특별시 강동구 암사동 458-43 제5층 제501호 다세대주택,2034041,894990,주식회사 무궁화신탁,6073631,10078096,3,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17041601&atchSn=2&hashCrpsNo=CLCPFDNCJDNNEOPEKHHAPMBLNIFMMEPPEEOOMKIAOABINJLDHEDEPPMGNMLPLKCC&downloadImageKind=THNL_NM,0001,총액,N,1
0005,N,N,618000000,,N,0001,전자입찰,0001,최고가방식,,55.15,202608191000,202608191600,2026-0700-036406,0002,10000,부동산,10200,주거용건물,10206,다세대주택,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,암사동,서울특별시,강동구,501700000,,20260709182307,서울특별시 강동구 암사동 458-43 제4층 제402호 다세대주택,2034042,894990,주식회사 무궁화신탁,6073632,10078096,3,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17041602&atchSn=2&hashCrpsNo=CLCPFDNCJDNNEOPEKHHAPMBLNIFMMEPPEEOOMKIAOABINJLDHEDEPPMGNMLPLKCC&downloadImageKind=THNL_NM,0001,총액,N,1
0005,N,N,601000000,,N,0001,전자입찰,0001,최고가방식,,55.15,202608191000,202608191600,2026-0700-036407,0002,10000,부동산,10200,주거용건물,10206,다세대주택,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,암사동,서울특별시,강동구,487900000,,20260709182307,서울특별시 강동구 암사동 458-43 제2층 제203호 다세대주택,2034043,894990,주식회사 무궁화신탁,6073633,10078096,3,0001,입찰준비중,,0005,기타일반재산,N,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17041603&atchSn=2&hashCrpsNo=CLCPFDNCJDNNEOPEKHHAPMBLNIFMMEPPEEOOMKIAOABINJLDHEDEPPMGNMLPLKCC&downloadImageKind=THNL_NM,0001,총액,N,1
0005,N,N,,,N,0001,전자입찰,0001,최고가방식,,477,202608191000,202608191600,2026-0700-036428,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,마곡동,서울특별시,강서구,11817500000,1150010500007980010,20260709111030,서울특별시 강서구 마곡동 798-10 101호 외 10개 호실 근린생활시설,2034102,895036,주식회사 무궁화신탁,6073961,10078191,5,0001,입찰준비중,,0005,기타일반재산,N,1150031550450300005900005,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17041661&atchSn=1&hashCrpsNo=HFIOHMBDOEADIEMFIAKNDCEIHDLCNJLNNGEIKFEGPMFGGAMCLCDDMDBABBAFGGHL&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,,,N,0001,전자입찰,0001,최고가방식,,283.4,202608191000,202608191600,2026-0700-036430,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,마곡동,서울특별시,강서구,2683300000,1150010500007980010,20260709111030,서울특별시 강서구 마곡동 798-10 201호 외 5개 호실 근린생활시설,2034111,895036,주식회사 무궁화신탁,6073962,10078191,5,0001,입찰준비중,,0005,기타일반재산,N,1150031550450300005900005,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17041686&atchSn=1&hashCrpsNo=HFIOHMBDOEADIEMFIAKNDCEIHDLCNJLNNGEIKFEGPMFGGAMCLCDDMDBABBAFGGHL&downloadImageKind=THNL_NM,0001,총액,N,2
